L -64.0000, -23.0000, -1.0000,  -80.1000, -45.2000, 3.0000,  150, 150, 150
L -93.0000, -42.0000, 0.0000,  -83.0000, -51.0000, -0.0000,  0, 0, 0
L 95.0000, -10.0000, -1.0000,  93.0000, -8.0000, -1.0000,  0, 0, 0
L 99.0000, -13.0000, 0.0000,  104.0000, -17.0000, 0.0000,  0, 0, 0
L 185.0000, -141.0000, 1.0000,  182.0000, -139.0000, 1.0000,  0, 0, 0
L 184.0000, -145.0000, 1.0000,  185.0000, -141.0000, 1.0000,  0, 0, 0
L 202.0000, -110.0000, 1.0000,  207.0000, -114.0000, 1.0000,  0, 0, 0
L -203.0000, -157.0000, -0.0000,  -205.0000, -153.0000, -0.0000,  0, 0, 0
L -202.0000, -151.0000, 0.0000,  -205.0000, -153.0000, -0.0000,  0, 0, 0
L -208.0000, -143.0000, -0.0000,  -202.0000, -151.0000, 0.0000,  0, 0, 0
L -224.0000, -124.0000, 1.0000,  -218.0000, -131.0000, 1.0000,  0, 0, 0
L -224.0000, -124.0000, 1.0000,  -228.0000, -126.0000, 1.0000,  0, 0, 0
L -230.0000, -125.0000, -0.0000,  -228.0000, -126.0000, 1.0000,  0, 0, 0
L -239.0000, -122.0000, -0.0000,  -230.0000, -125.0000, -0.0000,  0, 0, 0
L -233.0000, -131.0000, 1.0000,  -235.0000, -132.0000, -1.0000,  0, 0, 0
L -229.0000, -140.0000, -1.0000,  -235.0000, -132.0000, -1.0000,  0, 0, 0
L -213.0000, -160.0000, 1.0000,  -219.0000, -152.0000, -1.0000,  0, 0, 0
L -210.0000, -158.0000, 0.0000,  -213.0000, -160.0000, 1.0000,  0, 0, 0
L -261.0000, -234.0000, -1.0000,  -262.0000, -232.0000, -1.0000,  0, 0, 0
L -227.0000, -222.0000, 1.0000,  -228.6000, -218.6000, -1.0000,  0, 0, 0
L 212.0000, -117.0000, 1.0000,  214.0000, -118.0000, 1.0000,  0, 0, 0
L 189.0000, -144.0000, 1.0000,  193.0000, -147.0000, 1.0000,  0, 0, 0
L 214.0000, -215.0000, 1.0000,  215.0000, -211.0000, 1.0000,  0, 0, 0
L 249.0000, -221.0000, 1.0000,  249.9000, -218.8000, 1.0000,  0, 0, 0
