L 72.0, -229.0, 49.0, 40.0, -216.0, 51.0, 0, 0, 0
L 93.0, -36.0, 7.0, 91.0, 35.0, 5.0, 0, 0, 0
L 37.0, 93.0, 8.0, -38.0, 93.0, 7.0, 0, 0, 0
L -92.0, 36.0, 7.0, -92.0, -40.0, 8.0, 0, 0, 0
L -43.0, -209.0, 50.0, -5.0, -273.0, 51.0, 0, 0, 0
L -38.0, 93.0, 7.0, -92.0, 36.0, 7.0, 0, 0, 0
L 91.0, 35.0, 5.0, 37.0, 93.0, 8.0, 0, 0, 0
L 40.0, -99.0, 0.0, 93.0, -36.0, 7.0, 0, 0, 0
L -5.0, -273.0, 51.0, 80.0, -318.0, 49.0, 0, 0, 0
L -92.0, -40.0, 8.0, -35.0, -112.0, 4.0, 0, 0, 0
L -35.0, -112.0, 4.0, -43.0, -209.0, 50.0, 0, 0, 0
L 40.0, -216.0, 51.0, 40.0, -99.0, 0.0, 0, 0, 0
L 155.0, -180.0, 49.0, 147.0, -180.0, 49.0, 0, 0, 0
L 297.0, -233.0, 49.0, 298.0, -224.0, 49.0, 0, 0, 0
L 323.0, -249.0, 49.0, 314.0, -251.0, 49.0, 0, 0, 0
L 247.0, -367.0, 49.0, 258.0, -366.0, 49.0, 0, 0, 0
L 128.0, -271.0, 49.0, 129.0, -278.0, 49.0, 150, 150, 150
L 144.0, -375.0, 49.0, 149.0, -369.0, 49.0, 0, 0, 0
L 130.0, -282.0, 49.0, 129.0, -278.0, 49.0, 150, 150, 150
L 149.0, -369.0, 49.0, 155.0, -367.0, 49.0, 0, 0, 0
L 252.0, -181.0, 49.0, 242.0, -181.0, 49.0, 0, 0, 0
L 298.0, -322.0, 49.0, 298.0, -311.0, 49.0, 0, 0, 0
L 184.0, -382.0, 49.0, 184.0, -393.0, 49.0, 0, 0, 0
L 141.0, -170.0, 49.0, 140.0, -161.0, 49.0, 0, 0, 0
L 232.0, -389.0, 49.0, 230.0, -379.0, 49.0, 0, 0, 0
L 300.0, -211.0, 49.0, 309.0, -207.0, 49.0, 0, 0, 0
L 314.0, -299.0, 49.0, 326.0, -298.0, 49.0, 0, 0, 0
L 240.0, -373.0, 49.0, 247.0, -367.0, 49.0, 0, 0, 0
L 272.7, -158.0, 49.0, 269.0, -172.0, 49.0, 0, 0, 0
L 332.6, -240.0, 49.0, 323.0, -249.0, 49.0, 0, 0, 0
L 326.0, -298.0, 49.0, 331.4, -307.0, 49.0, 0, 0, 0
