L 61.8831, 18.0279, -0.7624,  67.8191, 11.7290, -0.7624,  0, 0, 0
L 67.8191, 11.7290, -0.7624,  72.9690, 4.8262, -0.7624,  0, 0, 0
L 72.9690, 4.8262, -0.7624,  75.3640, -2.2766, -0.7624,  0, 0, 0
L 75.3640, -2.2766, -0.7624,  74.5543, -9.0758, -0.7624,  0, 0, 0
L 74.5543, -9.0758, -0.7624,  69.8951, -15.2974, -0.7624,  0, 0, 0
L 69.8951, -15.2974, -0.7624,  63.7683, -18.8875, -0.7624,  0, 0, 0
L 63.7683, -18.8875, -0.7624,  58.7182, -19.6448, -0.7624,  0, 0, 0
L 61.8831, 18.0279, -0.7624,  55.3187, 21.6078, -0.7624,  0, 0, 0
L 55.3187, 21.6078, -0.7624,  48.5072, 21.9876, -0.7624,  0, 0, 0
L 48.5072, 21.9876, -0.7624,  48.5072, 21.9876, -0.7624,  0, 0, 0
L 48.5072, 21.9876, -0.7624,  41.5710, 18.4999, -0.7624,  0, 0, 0
L 41.5710, 18.4999, -0.7624,  36.9415, 13.0557, -0.7624,  0, 0, 0
L 36.9415, 13.0557, -0.7624,  35.3284, 8.2205, -0.7624,  0, 0, 0
L 35.3284, 8.2205, -0.7624,  34.6479, 3.5272, -0.7624,  0, 0, 0
L 34.6479, 3.5272, -0.7624,  32.7405, -0.2327, -0.7624,  0, 0, 0
L 32.7405, -0.2327, -0.7624,  30.4130, -2.2543, -0.7624,  0, 0, 0
L 30.4130, -2.2543, -0.7624,  27.8487, -3.3457, -0.7624,  0, 0, 0
L 27.8487, -3.3457, -0.7624,  26.1609, -3.3839, -0.7624,  0, 0, 0
L 26.1609, -3.3839, -0.7624,  24.5310, -2.9922, -0.7624,  0, 0, 0
L 24.5310, -2.9922, -0.7624,  19.9145, -1.3033, -0.7624,  0, 0, 0
L 19.9145, -1.3033, -0.7624,  18.2168, -6.2374, -0.7624,  0, 0, 0
L 18.2168, -6.2374, -0.7624,  11.7779, -3.9142, -0.7624,  0, 0, 0
L 11.7779, -3.9142, -0.7624,  12.9400, 1.2353, -0.7624,  0, 0, 0
L 12.9400, 1.2353, -0.7624,  7.9217, 3.1097, -0.7624,  0, 0, 0
L 7.9217, 3.1097, -0.7624,  6.9410, 5.8167, -0.7620,  0, 0, 0
L 6.9410, 5.8167, -0.7620,  -6.9373, 5.8175, -0.7624,  0, 0, 0
L -6.9373, 5.8175, -0.7624,  -7.7212, 3.2084, -0.7624,  0, 0, 0
L -7.7212, 3.2084, -0.7624,  -12.9394, 1.2355, -0.7624,  0, 0, 0
L -12.9394, 1.2355, -0.7624,  -11.3160, -3.8502, -0.7624,  0, 0, 0
L -11.3160, -3.8502, -0.7624,  -17.3995, -5.7774, -0.7624,  0, 0, 0
L -17.3995, -5.7774, -0.7624,  -19.9139, -1.3030, -0.7624,  0, 0, 0
L -19.9139, -1.3030, -0.7624,  -26.4725, -3.3948, -0.7624,  0, 0, 0
L -26.4725, -3.3948, -0.7624,  -28.3484, -3.2393, -0.7624,  0, 0, 0
L -28.3484, -3.2393, -0.7624,  -30.4023, -2.2649, -0.7624,  0, 0, 0
L -30.4023, -2.2649, -0.7624,  -33.2479, 0.2766, -0.7624,  0, 0, 0
L -33.2479, 0.2766, -0.7624,  -34.7546, 3.8939, -0.7624,  0, 0, 0
L -34.7546, 3.8939, -0.7624,  -35.3302, 8.2268, -0.7624,  0, 0, 0
L -35.3302, 8.2268, -0.7624,  -36.9459, 13.0606, -0.7624,  0, 0, 0
L -36.9459, 13.0606, -0.7624,  -41.5636, 18.4922, -0.7624,  0, 0, 0
L -41.5636, 18.4922, -0.7624,  -48.4564, 21.9847, -0.7624,  0, 0, 0
L -48.4564, 21.9847, -0.7624,  -55.3115, 21.6121, -0.7624,  0, 0, 0
L -55.3115, 21.6121, -0.7624,  -61.8899, 18.0274, -0.7624,  0, 0, 0
L -61.8899, 18.0274, -0.7624,  -67.8296, 11.7149, -0.7624,  0, 0, 0
L -67.8296, 11.7149, -0.7624,  -72.9827, 4.8043, -0.7624,  0, 0, 0
L -72.9827, 4.8043, -0.7624,  -75.3718, -2.3087, -0.7624,  0, 0, 0
L -75.3718, -2.3087, -0.7624,  -74.5528, -9.0920, -0.7624,  0, 0, 0
L -74.5528, -9.0920, -0.7624,  -69.9216, -15.2781, -0.7624,  0, 0, 0
L -69.9216, -15.2781, -0.7624,  -63.7602, -18.8925, -0.7624,  0, 0, 0
L -63.7602, -18.8925, -0.7624,  -58.5445, -19.6374, -0.7624,  0, 0, 0
L -58.5445, -19.6374, -0.7624,  -54.2637, -19.4657, -0.7624,  0, 0, 0
L -54.2637, -19.4657, -0.7624,  -50.3290, -20.4584, -0.7624,  0, 0, 0
L -50.3290, -20.4584, -0.7624,  -47.7373, -22.5015, -0.7624,  0, 0, 0
L -47.7373, -22.5015, -0.7624,  -46.1279, -24.6954, -0.7624,  0, 0, 0
L -46.1279, -24.6954, -0.7624,  -45.6880, -26.6017, -0.7624,  0, 0, 0
L -45.6880, -26.6017, -0.7624,  -45.7708, -28.0525, -0.7624,  0, 0, 0
L -45.7708, -28.0525, -0.7624,  -48.1157, -41.4553, -0.7624,  0, 0, 0
L -48.1157, -41.4553, -0.7624,  -42.8503, -42.3390, -0.7624,  0, 0, 0
L -42.8503, -42.3390, -0.7624,  -43.2561, -48.1247, -0.7624,  0, 0, 0
L -43.2561, -48.1247, -0.7624,  -48.1158, -48.8769, -0.7624,  0, 0, 0
L -48.1158, -48.8769, -0.7624,  -45.7976, -62.0123, -0.7624,  0, 0, 0
L -45.7976, -62.0123, -0.7624,  -45.6985, -63.6670, -0.7624,  0, 0, 0
L -45.6985, -63.6670, -0.7624,  -46.1767, -65.7305, -0.7624,  0, 0, 0
L -46.1767, -65.7305, -0.7624,  -47.5211, -67.6446, -0.7624,  0, 0, 0
L -47.5211, -67.6446, -0.7624,  -50.0956, -69.7218, -0.7624,  0, 0, 0
L -50.0956, -69.7218, -0.7624,  -54.0874, -70.8342, -0.7624,  0, 0, 0
L -54.0874, -70.8342, -0.7624,  -58.7133, -70.6878, -0.7624,  0, 0, 0
L -58.7133, -70.6878, -0.7624,  -63.7540, -71.4379, -0.7624,  0, 0, 0
L -63.7540, -71.4379, -0.7624,  -69.9204, -75.0539, -0.7624,  0, 0, 0
L -69.9204, -75.0539, -0.7624,  -74.5525, -81.2410, -0.7624,  0, 0, 0
L -74.5525, -81.2410, -0.7624,  -75.3725, -88.0299, -0.7624,  0, 0, 0
L -75.3725, -88.0299, -0.7624,  -72.9778, -95.1474, -0.7624,  0, 0, 0
L -72.9778, -95.1474, -0.7624,  -67.8437, -102.0289, -0.7624,  0, 0, 0
L -67.8437, -102.0289, -0.7624,  -61.8960, -108.3544, -0.7624,  0, 0, 0
L -61.8960, -108.3544, -0.7624,  -55.3076, -111.9473, -0.7624,  0, 0, 0
L -55.3076, -111.9473, -0.7624,  -48.4763, -112.3221, -0.7624,  0, 0, 0
L -48.4763, -112.3221, -0.7624,  -41.5758, -108.8356, -0.7624,  0, 0, 0
L -41.5758, -108.8356, -0.7624,  -36.9390, -103.3823, -0.7624,  0, 0, 0
L -36.9390, -103.3823, -0.7624,  -35.3148, -98.4417, -0.7624,  0, 0, 0
L -35.3148, -98.4417, -0.7624,  -34.7716, -94.3227, -0.7624,  0, 0, 0
