L -315.7000, -305.5000, 188.5000,  -312.5000, -292.6000, 188.2000,  0, 0, 0
L -312.5000, -292.6000, 188.2000,  -325.2000, -282.4000, 187.6000,  0, 0, 0
L -325.2000, -282.4000, 187.6000,  -335.6000, -267.5000, 187.5000,  0, 0, 0
L -335.6000, -267.5000, 187.5000,  -349.1000, -258.5000, 187.6000,  0, 0, 0
L -349.1000, -258.5000, 187.6000,  -374.5000, -263.0000, 187.4000,  0, 0, 0
L -374.5000, -263.0000, 187.4000,  -388.5000, -276.8000, 186.9000,  0, 0, 0
L -388.5000, -276.8000, 186.9000,  -401.5000, -280.7000, 186.8000,  0, 0, 0
L -401.5000, -280.7000, 186.8000,  -407.0000, -298.8000, 187.3000,  0, 0, 0
L -407.0000, -298.8000, 187.3000,  -416.3000, -305.6000, 186.5000,  0, 0, 0
L -416.3000, -305.6000, 186.5000,  -443.4000, -287.7000, 187.2000,  0, 0, 0
L -443.4000, -287.7000, 187.2000,  -463.2000, -291.4000, 187.3000,  0, 0, 0
L -463.2000, -291.4000, 187.3000,  -476.2000, -275.9000, 186.3000,  0, 0, 0
L -476.2000, -275.9000, 186.3000,  -495.7000, -269.6000, 185.4000,  0, 0, 0
L -495.7000, -269.6000, 185.4000,  -514.3000, -271.2000, 185.0000,  0, 0, 0
L -514.3000, -271.2000, 185.0000,  -529.5000, -273.7000, 184.5000,  0, 0, 0
L -529.5000, -273.7000, 184.5000,  -536.3000, -292.6000, 184.4000,  0, 0, 0
L -536.3000, -292.6000, 184.4000,  -521.7000, -296.6000, 184.9000,  0, 0, 0
L -521.7000, -296.6000, 184.9000,  -521.0000, -314.5000, 185.2000,  0, 0, 0
L -534.6000, -346.2000, 185.2000,  -534.3000, -361.7000, 183.7000,  0, 0, 0
L -534.3000, -361.7000, 183.7000,  -551.5000, -370.4000, 182.5000,  0, 0, 0
L -551.5000, -370.4000, 182.5000,  -562.7000, -384.0000, 181.8000,  0, 0, 0
L -562.7000, -384.0000, 181.8000,  -559.0000, -401.3000, 182.7000,  0, 0, 0
L -559.0000, -401.3000, 182.7000,  -549.0000, -416.4000, 183.8000,  0, 0, 0
L -549.0000, -416.4000, 183.8000,  -529.8000, -414.2000, 184.9000,  0, 0, 0
L -529.8000, -414.2000, 184.9000,  -518.4000, -407.3000, 185.3000,  0, 0, 0
L -518.4000, -407.3000, 185.3000,  -502.3000, -417.5000, 186.2000,  0, 0, 0
L -502.3000, -417.5000, 186.2000,  -508.3000, -441.1000, 186.3000,  0, 0, 0
L -508.3000, -441.1000, 186.3000,  -506.2000, -456.8000, 186.5000,  0, 0, 0
L -506.2000, -456.8000, 186.5000,  -506.2000, -469.7000, 186.3000,  0, 0, 0
L -506.2000, -469.7000, 186.3000,  -478.2000, -487.6000, 186.5000,  0, 0, 0
L -478.2000, -487.6000, 186.5000,  -477.7000, -495.2000, 186.5000,  0, 0, 0
L -477.7000, -495.2000, 186.5000,  -467.1000, -499.7000, 185.4000,  0, 0, 0
L -424.2000, -522.0000, 185.4000,  -420.1000, -514.6000, 184.7000,  0, 0, 0
L -420.1000, -514.6000, 184.7000,  -412.8000, -500.9000, 185.1000,  0, 0, 0
L -412.8000, -500.9000, 185.1000,  -401.5000, -490.3000, 185.3000,  0, 0, 0
L -401.5000, -490.3000, 185.3000,  -376.4000, -500.3000, 185.2000,  0, 0, 0
L -376.4000, -500.3000, 185.2000,  -370.0000, -492.3000, 185.4000,  0, 0, 0
L -370.0000, -492.3000, 185.4000,  -354.2000, -480.9000, 185.9000,  0, 0, 0
L -354.2000, -480.9000, 185.9000,  -333.7000, -477.9000, 186.4000,  0, 0, 0
L -333.7000, -477.9000, 186.4000,  -328.9000, -492.5000, 186.3000,  0, 0, 0
L -328.9000, -492.5000, 186.3000,  -312.7000, -494.7000, 187.4000,  0, 0, 0
L -312.7000, -494.7000, 187.4000,  -303.0000, -502.1000, 187.9000,  0, 0, 0
L -303.0000, -502.1000, 187.9000,  -296.2000, -491.3000, 189.5000,  0, 0, 0
