L -2284, -910, 425, -2316, -961, 440, 0, 0, 0
L -2261, -858, 406, -2284, -910, 425, 0, 0, 0
L -2276, -814, 415, -2261, -858, 406, 0, 0, 0
L -2312, -739, 407, -2276, -814, 415, 0, 0, 0
L -2348, -709, 409, -2312, -739, 407, 0, 0, 0
L -2388, -658, 397, -2348, -709, 409, 0, 0, 0
L -2427, -614, 393, -2388, -658, 397, 0, 0, 0
L -2441, -569, 383, -2427, -614, 393, 0, 0, 0
L -2436, -496, 363, -2441, -569, 383, 0, 0, 0
L -2438, -447, 358, -2436, -496, 363, 0, 0, 0
L -2469, -401, 356, -2438, -447, 358, 0, 0, 0
L -2500, -371, 349, -2469, -401, 356, 0, 0, 0
L -2316, -961, 442, -2301, -1001, 438, 0, 0, 0
L -2301, -1001, 438, -2268, -1035, 437, 0, 0, 0
L -2268, -1035, 437, -2259, -1048, 439, 0, 0, 0
L -2259, -1048, 439, -2259, -1063, 439, 0, 0, 0
L -2259, -1063, 439, -2277, -1084, 442, 0, 0, 0
L -2277, -1084, 442, -2291, -1116, 442, 0, 0, 0
L -2291, -1116, 442, -2308, -1171, 447, 0, 0, 0
L -2308, -1171, 447, -2313, -1186, 447, 0, 0, 0
L -2313, -1186, 447, -2341, -1245, 439, 0, 0, 0
L -2341, -1245, 439, -2343, -1287, 436, 0, 0, 0
L -2343, -1287, 436, -2340, -1310, 435, 0, 0, 0
L -2340, -1310, 435, -2347, -1376, 434, 0, 0, 0
L -2347, -1376, 434, -2361, -1441, 434, 0, 0, 0
L -2361, -1441, 434, -2308, -1473, 440, 0, 0, 0
L -2308, -1473, 440, -2284, -1471, 441, 0, 0, 0
L -2284, -1471, 441, -2261, -1436, 440, 0, 0, 0
L -2261, -1436, 440, -2256, -1380, 433, 0, 0, 0
L -2256, -1380, 433, -2254, -1320, 433, 0, 0, 0
L -2254, -1320, 433, -2254, -1309, 433, 0, 0, 0
L -2254, -1309, 433, -2254, -1258, 428, 0, 0, 0
L -2254, -1258, 428, -2253, -1181, 441, 0, 0, 0
L -2253, -1181, 441, -2253, -1144, 449, 0, 0, 0
L -2253, -1144, 449, -2253, -1116, 443, 0, 0, 0
L -2253, -1116, 443, -2227, -1071, 453, 0, 0, 0
